#FEATURE_ID	MI.M03992_0869.001.N701---S502.Lys10uMp1	MI.M03992_0869.001.N701---S503.Pro10uMp2	MI.M03992_0869.001.N701---S505.Gly10uMp3	MI.M03992_0869.001.N701---S506.Ile10uMp4	MI.M03992_0869.001.N701---S507.mix10uMp5	MI.M03992_0869.001.N701---S510.Val10uMp1	MI.M03992_0869.001.N701---S511.Phe10uMp2	MI.M03992_0869.001.N701---S513.mix159p3	MI.M03992_0869.001.N702---S502.Lys10uMsc1	MI.M03992_0869.001.N702---S503.Pro10uMsc2	MI.M03992_0869.001.N702---S505.Gly10uMsc3	MI.M03992_0869.001.N702---S506.Ile10uMsc4	MI.M03992_0869.001.N702---S507.mix10uMsc5	MI.M03992_0869.001.N702---S510.Val10uMsc1	MI.M03992_0869.001.N702---S511.Phe10uMsc2	MI.M03992_0869.001.N702---S513.mix159sc3	MI.M03992_0869.001.N703---S502.Lys10uMp2	MI.M03992_0869.001.N703---S503.Pro10uMp3	MI.M03992_0869.001.N703---S505.Gly10uMp4	MI.M03992_0869.001.N703---S506.Ile10uMp5	MI.M03992_0869.001.N703---S507.Leu10uMp1	MI.M03992_0869.001.N703---S510.Val10uMp2	MI.M03992_0869.001.N703---S511.Phe10uMp3	MI.M03992_0869.001.N703---S513.mix159p4	MI.M03992_0869.001.N704---S502.Lys10uMsc2	MI.M03992_0869.001.N704---S503.Pro10uMsc3	MI.M03992_0869.001.N704---S505.Gly10uMsc4	MI.M03992_0869.001.N704---S506.Ile10uMsc5	MI.M03992_0869.001.N704---S507.Leu10uMsc1	MI.M03992_0869.001.N704---S510.Val10uMsc2	MI.M03992_0869.001.N704---S511.Phe10uMsc3	MI.M03992_0869.001.N704---S513.mix159sc4	MI.M03992_0869.001.N705---S502.Lys10uMp3	MI.M03992_0869.001.N705---S503.Pro10uMp4	MI.M03992_0869.001.N705---S505.Gly10uMp5	MI.M03992_0869.001.N705---S506.mix10uMp1	MI.M03992_0869.001.N705---S507.Leu10uMp2	MI.M03992_0869.001.N705---S510.Val10uMp3	MI.M03992_0869.001.N705---S511.Phe10uMp4	MI.M03992_0869.001.N705---S513.mix159p5	MI.M03992_0869.001.N706---S502.Lys10uMsc3	MI.M03992_0869.001.N706---S503.Pro10uMsc4	MI.M03992_0869.001.N706---S505.Gly10uMsc5	MI.M03992_0869.001.N706---S506.mix10uMsc1	MI.M03992_0869.001.N706---S507.Leu10uMsc2	MI.M03992_0869.001.N706---S510.Val10uMsc3	MI.M03992_0869.001.N706---S511.Phe10uMsc4	MI.M03992_0869.001.N706---S513.mix159sc5	MI.M03992_0869.001.N707---S502.Lys10uMp4	MI.M03992_0869.001.N707---S503.Pro10uMp5	MI.M03992_0869.001.N707---S505.Ile10uMp1	MI.M03992_0869.001.N707---S506.mix10uMp2	MI.M03992_0869.001.N707---S507.Leu10uMp3	MI.M03992_0869.001.N707---S510.Val10uMp4	MI.M03992_0869.001.N707---S511.Phe10uMp5	MI.M03992_0869.001.N710---S502.Lys10uMsc4	MI.M03992_0869.001.N710---S503.Pro10uMsc5	MI.M03992_0869.001.N710---S505.Ile10uMsc1	MI.M03992_0869.001.N710---S506.mix10uMsc2	MI.M03992_0869.001.N710---S507.Leu10uMsc3	MI.M03992_0869.001.N710---S510.Val10uMsc4	MI.M03992_0869.001.N710---S511.Phe10uMsc5	MI.M03992_0869.001.N711---S502.Lys10uMp5	MI.M03992_0869.001.N711---S503.Gly10uMp1	MI.M03992_0869.001.N711---S505.Ile10uMp2	MI.M03992_0869.001.N711---S506.mix10uMp3	MI.M03992_0869.001.N711---S507.Leu10uMp4	MI.M03992_0869.001.N711---S510.Val10uMp5	MI.M03992_0869.001.N711---S511.mix159p1	MI.M03992_0869.001.N712---S502.Lys10uMsc5	MI.M03992_0869.001.N712---S503.Gly10uMsc1	MI.M03992_0869.001.N712---S505.Ile10uMsc2	MI.M03992_0869.001.N712---S506.mix10uMsc3	MI.M03992_0869.001.N712---S507.Leu10uMsc4	MI.M03992_0869.001.N712---S510.Val10uMsc5	MI.M03992_0869.001.N712---S511.mix159sc1	MI.M03992_0869.001.N714---S502.Pro10uMp1	MI.M03992_0869.001.N714---S503.Gly10uMp2	MI.M03992_0869.001.N714---S505.Ile10uMp3	MI.M03992_0869.001.N714---S506.mix10uMp4	MI.M03992_0869.001.N714---S507.Leu10uMp5	MI.M03992_0869.001.N714---S510.Phe10uMp1	MI.M03992_0869.001.N714---S511.mix159p2	MI.M03992_0869.001.N715---S502.Pro10uMsc1	MI.M03992_0869.001.N715---S503.Gly10uMsc2	MI.M03992_0869.001.N715---S505.Ile10uMsc3	MI.M03992_0869.001.N715---S506.mix10uMsc4	MI.M03992_0869.001.N715---S507.Leu10uMsc5	MI.M03992_0869.001.N715---S510.Phe10uMsc1	MI.M03992_0869.001.N715---S511.mix159sc2	MI.M03992_0869.001.N716---S502.mix827p1	MI.M03992_0869.001.N716---S503.Pro5642p2	MI.M03992_0869.001.N716---S505.Pro827p3	MI.M03992_0869.001.N716---S506.Gly5642p4	MI.M03992_0869.001.N716---S507.Gly827p5	MI.M03992_0869.001.N716---S510.Lys158p1	MI.M03992_0869.001.N716---S511.Lys827p2	MI.M03992_0869.001.N718---S502.mix827sc1	MI.M03992_0869.001.N718---S503.Pro5642sc2	MI.M03992_0869.001.N718---S505.Pro827sc3	MI.M03992_0869.001.N718---S506.Gly5642sc4	MI.M03992_0869.001.N718---S507.Gly827sc5	MI.M03992_0869.001.N718---S510.Lys158sc1	MI.M03992_0869.001.N718---S511.Lys827sc2	MI.M03992_0869.001.N719---S502.mix827p2	MI.M03992_0869.001.N719---S503.Pro5642p3	MI.M03992_0869.001.N719---S505.Pro827p4	MI.M03992_0869.001.N719---S506.Gly5642p5	MI.M03992_0869.001.N719---S507.Lys159p1	MI.M03992_0869.001.N719---S510.Lys158p2	MI.M03992_0869.001.N719---S511.Lys827p3	MI.M03992_0869.001.N720---S502.mix827sc2	MI.M03992_0869.001.N720---S503.Pro5642sc3	MI.M03992_0869.001.N720---S505.Pro827sc4	MI.M03992_0869.001.N720---S506.Gly5642sc5	MI.M03992_0869.001.N720---S507.Lys159sc1	MI.M03992_0869.001.N720---S510.Lys158sc2	MI.M03992_0869.001.N720---S511.Lys827sc3	MI.M03992_0869.001.N721---S502.mix827p3	MI.M03992_0869.001.N721---S503.Pro5642p4	MI.M03992_0869.001.N721---S505.Pro827p5	MI.M03992_0869.001.N721---S506.Gly827p1	MI.M03992_0869.001.N721---S507.Lys159p2	MI.M03992_0869.001.N721---S510.Lys158p3	MI.M03992_0869.001.N721---S511.Lys827p4	MI.M03992_0869.001.N722---S502.mix827sc3	MI.M03992_0869.001.N722---S503.Pro5642sc4	MI.M03992_0869.001.N722---S505.Pro827sc5	MI.M03992_0869.001.N722---S506.Gly827sc1	MI.M03992_0869.001.N722---S507.Lys159sc2	MI.M03992_0869.001.N722---S510.Lys158sc3	MI.M03992_0869.001.N722---S511.Lys827sc4	MI.M03992_0869.001.N723---S502.mix827p4	MI.M03992_0869.001.N723---S503.Pro5642p5	MI.M03992_0869.001.N723---S505.Gly5642p1	MI.M03992_0869.001.N723---S506.Gly827p2	MI.M03992_0869.001.N723---S507.Lys159p3	MI.M03992_0869.001.N723---S510.Lys158p4	MI.M03992_0869.001.N723---S511.Lys827p5	MI.M03992_0869.001.N724---S502.mix827sc4	MI.M03992_0869.001.N724---S503.Pro5642sc5	MI.M03992_0869.001.N724---S505.Gly5642sc1	MI.M03992_0869.001.N724---S506.Gly827sc2	MI.M03992_0869.001.N724---S507.Lys159sc3	MI.M03992_0869.001.N724---S510.Lys158sc4	MI.M03992_0869.001.N724---S511.Lys827sc5	MI.M03992_0869.001.N726---S502.mix827p5	MI.M03992_0869.001.N726---S503.Pro827p1	MI.M03992_0869.001.N726---S505.Gly5642p2	MI.M03992_0869.001.N726---S506.Gly827p3	MI.M03992_0869.001.N726---S507.Lys159p4	MI.M03992_0869.001.N726---S510.Lys158p5	MI.M03992_0869.001.N727---S502.mix827sc5	MI.M03992_0869.001.N727---S503.Pro827sc1	MI.M03992_0869.001.N727---S505.Gly5642sc2	MI.M03992_0869.001.N727---S506.Gly827sc3	MI.M03992_0869.001.N727---S507.Lys159sc4	MI.M03992_0869.001.N727---S510.Lys158sc5	MI.M03992_0869.001.N728---S502.Pro5642p1	MI.M03992_0869.001.N728---S503.Pro827p2	MI.M03992_0869.001.N728---S505.Gly5642p3	MI.M03992_0869.001.N728---S506.Gly827p4	MI.M03992_0869.001.N728---S507.Lys159p5	MI.M03992_0869.001.N728---S510.Lys827p1	MI.M03992_0869.001.N729---S502.Pro5642sc1	MI.M03992_0869.001.N729---S503.Pro827sc2	MI.M03992_0869.001.N729---S505.Gly5642sc3	MI.M03992_0869.001.N729---S506.Gly827sc4	MI.M03992_0869.001.N729---S507.Lys159sc5	MI.M03992_0869.001.N729---S510.Lys827sc1	taxonomy
1	7010	14161	10458	18320	19971	17317	20039	41714	4575	6031	4936	4696	8405	10644	8298	23953	8037	17041	16823	18560	3917	28854	21427	64236	3618	5311	4756	9018	122	14857	11128	19748	9164	8063	6804	22827	1619	9556	8694	24682	14685	15031	14749	39490	4100	25973	17344	32897	4003	7972	7313	18881	1451	14640	21751	7481	2998	4793	14466	2675	8316	7450	8766	13544	17877	21573	3331	11040	49652	19567	15614	22770	63150	10635	32262	39496	23447	25384	20260	27084	3418	28311	40170	15445	26963	21123	32014	4979	10260	41131	31774	29157	16761	17258	9621	19280	18594	16336	14390	17327	6337	5360	8368	2602	27334	23360	17762	9318	8818	10179	9956	14044	9005	10657	6180	5891	7773	5283	17212	19743	10383	7245	3283	9337	6240	23363	15494	18679	6456	5494	12519	11234	20654	15464	6830	9421	3966	9208	8090	18372	20743	7298	7492	4079	8883	7581	19570	17420	6316	10363	4200	11355	28853	15538	6711	16354	7555	17161	15507	28302	11822	5914	6834	14448	21951	27258	15264	7747	6713	20092	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Enterobacter;
2	22327	34679	31550	6605	2799	3657	8951	432	7133	12843	11782	4299	1039	1729	3257	212	20774	39629	25893	11978	3497	7853	8922	657	10767	15039	4935	6429	197	2376	2716	108	36551	19664	25345	4686	4684	2942	5158	217	28018	24197	37044	3945	10461	6303	2406	297	9948	14127	6502	2218	1263	5488	738	12449	9369	4827	673	2064	930	2159	30918	43579	9725	6412	3364	8067	319	52092	42758	19274	2415	2381	4328	202	39372	59667	14816	3725	3258	8990	258	43410	32082	16042	3728	2397	1600	267	669	8629	11177	7897	3865	4514	5260	294	3027	3729	4032	1896	2562	1852	525	10158	8073	3997	2220	2767	2304	121	8110	4852	2871	2300	4006	2579	1031	5228	4436	5873	1086	2488	2377	633	7682	4225	7627	2730	2376	3301	284	6351	6166	5174	1367	5370	3040	342	5995	3358	2513	1270	6863	2415	450	4936	4463	3083	2054	2222	736	7957	5799	10358	3252	3066	11171	9223	6644	8199	3501	3499	8228	8622	3899	12630	2599	6139	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;
3	17440	1668	3187	19718	462	10383	9145	983	7927	1770	1201	8742	184	1980	1587	533	21784	3008	2393	13825	33301	5230	14356	2367	7646	2213	369	4733	1618	1094	3579	666	12780	4015	2137	541	14285	5732	5519	1779	14027	6649	4658	1181	23077	12969	2777	1179	18740	1309	21310	376	14594	12772	999	10075	736	4850	175	13352	755	2387	11402	3245	15496	830	30795	16157	3618	21299	8311	23895	1421	26093	7378	1451	4976	8770	17126	389	34763	8128	1377	5847	6595	15609	493	20121	1214	729	2387	6228	5035	6005	2175	25685	19352	1991	2089	2024	5441	3869	7040	4707	1112	5867	4734	6733	15830	14361	15505	653	5920	4526	5316	7070	10114	8390	1829	4895	7657	1932	6739	8463	6400	1319	8070	4586	4144	8587	11265	12214	1151	8774	3447	4259	7614	14775	9239	1347	4208	4172	2164	5763	14905	10296	1762	3398	4855	2513	6995	11239	3642	5085	4708	5515	8953	10885	18417	4626	6029	2777	9420	20772	11102	5940	5210	5743	10045	32365	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;
4	4252	8373	5632	7370	16589	12592	12094	22752	3603	4006	2866	2344	5179	7945	4446	11436	4529	8665	5424	10573	3253	19539	14226	28905	2155	2716	1896	5700	163	8737	5168	9382	3755	3068	3295	14545	1752	7287	7001	12025	8366	4360	6091	20404	4651	16658	10043	15263	1165	3869	4622	9840	1844	11551	9220	3926	1789	3112	8860	2747	6086	6543	3942	12012	10572	12815	4087	10893	21658	12202	12368	14158	31956	13684	29993	19049	13395	13995	11293	17279	4592	14118	25145	10877	14316	9637	17887	6761	5764	16726	15998	3255	3222	6566	3880	3989	6220	7360	1843	1724	3504	1848	1457	970	18259	4196	1861	3798	2689	3111	3540	7428	2407	2417	2794	1672	1880	1594	7709	2059	2105	1784	1285	2453	2378	12989	2425	2104	1874	1852	3802	4390	10456	3106	2240	2989	1272	3858	3108	9272	2017	2678	2571	1192	2910	2706	8904	2479	3124	4016	1638	2559	13598	2186	3419	4484	2668	3467	4709	2683	4471	2533	2018	3929	3157	3166	6039	3466	2323	5471	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Raoultella;
5	424	279	1346	3290	1509	4274	293	8014	144	120	510	872	64	2161	200	3657	322	277	2008	3958	912	5477	421	8170	199	105	468	1242	75	1693	291	3428	520	140	915	2168	835	2549	265	5707	689	242	1665	84	1739	6417	341	4185	266	70	341	861	709	4212	75	543	53	249	249	999	1403	278	421	1684	1290	1112	2026	4856	5807	988	1721	2019	46	3161	7040	5028	441	4251	2020	1276	2007	382	11006	527	2801	1934	278	2276	248	6978	7592	268	338	2368	2434	282	161	2563	178	220	1308	1113	87	40	8173	347	203	3189	110	119	105	2263	233	320	2196	53	101	59	4090	259	227	841	30	91	38	4182	444	192	912	66	109	55	3601	313	2049	1913	44	270	49	2196	166	2644	997	38	290	106	5207	113	1783	2543	45	127	6714	185	1689	3154	61	130	273	212	2100	869	112	189	229	467	4327	1577	70	332	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;
6	849	1674	1535	1332	733	452	2651	98	451	919	789	579	359	128	330	66	1973	1372	1198	3341	447	1552	3257	180	837	716	365	998	0	451	270	0	1524	358	1929	904	499	530	490	61	2758	910	3555	789	317	998	167	61	623	566	619	551	382	934	118	1297	584	359	160	158	129	94	2679	3837	2389	746	196	660	53	7330	2821	1403	582	77	951	0	1912	3861	4744	559	574	1807	25	1857	1753	3481	497	72	161	42	28	154	191	173	54	159	563	0	0	57	94	92	165	136	89	157	97	0	149	264	319	38	103	0	0	58	138	100	153	0	207	0	123	128	204	147	0	165	0	212	251	494	0	201	0	111	101	184	175	129	95	0	60	218	173	318	55	94	0	0	321	282	68	189	129	0	347	331	241	234	165	112	333	261	178	182	286	125	434	421	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;
7	429	206	531	440	1740	1163	635	2209	235	162	263	134	942	545	246	1168	424	256	759	467	67	1857	669	2835	141	99	200	307	0	764	271	907	341	129	386	1887	15	544	290	1165	606	311	752	4257	73	1231	302	1360	117	94	249	1337	0	843	194	300	49	199	1372	0	488	217	358	1181	518	1869	0	597	2164	788	1150	841	8026	132	1726	1838	589	1574	785	2435	62	562	2616	549	1427	623	3585	82	244	2023	1848	168	133	458	269	157	261	835	45	86	210	154	65	0	1804	141	63	249	104	130	121	792	101	54	180	61	37	55	829	87	53	190	16	104	69	1211	0	88	177	70	156	157	1015	84	183	260	0	179	100	797	109	217	246	38	113	94	883	93	212	217	57	123	1242	72	261	369	91	207	102	134	290	139	80	145	93	147	374	218	96	196	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Citrobacter;
8	0	2159	0	492	4398	477	3145	0	229	813	170	109	951	249	652	0	451	1836	352	276	447	789	3716	0	398	683	23	148	0	0	712	0	1061	0	214	2598	306	296	915	0	0	722	444	3623	576	847	565	0	80	485	211	3191	258	805	587	615	375	75	567	0	476	411	354	1341	544	0	362	1069	0	517	372	202	777	1154	1080	0	2807	0	717	2788	342	3573	2	2159	40	280	1224	196	411	0	0	163	539	8	0	54	14	0	256	194	7	0	8	0	3	558	263	7	13	16	19	0	92	135	0	17	14	0	2	262	0	5	0	0	0	0	282	151	3	0	31	0	0	275	0	0	9	14	31	0	160	0	0	10	0	9	0	148	8	0	0	36	0	305	0	0	6	11	234	512	0	0	0	0	457	446	0	0	0	23	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Comamonadaceae;
9	2	185	249	305	336	420	229	637	0	79	109	80	137	205	102	413	0	244	481	338	0	713	229	914	0	78	144	170	0	360	122	313	0	163	189	366	0	214	102	421	112	270	367	753	80	532	177	503	0	120	170	317	0	324	202	0	0	117	256	0	171	0	0	356	358	322	60	232	619	169	374	395	1102	176	673	574	328	531	384	449	0	308	686	231	555	405	558	84	121	605	571	363	221	431	238	129	114	261	193	210	168	116	0	0	422	272	187	222	0	0	0	294	91	110	179	0	0	0	303	280	121	188	0	0	0	387	160	242	176	0	0	0	337	205	190	256	0	0	0	309	248	202	201	0	0	0	357	200	150	283	0	0	455	160	157	420	0	0	159	390	229	149	0	0	250	303	312	224	0	1	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;
10	0	292	239	699	1165	348	130	147	0	209	0	405	677	155	71	0	0	373	187	499	0	306	0	0	0	218	0	301	0	113	89	0	0	140	118	1405	0	117	153	0	0	271	217	4788	206	398	91	0	0	96	602	586	0	322	0	0	80	155	409	0	68	0	0	642	493	1287	0	295	0	0	919	1519	88	0	225	0	686	637	141	2258	0	0	184	945	300	1090	2319	0	110	69	124	0	103	284	88	0	0	96	0	68	0	0	0	0	201	328	0	132	0	0	0	0	128	0	0	0	0	0	267	0	0	69	0	0	0	168	0	0	0	0	0	0	0	0	177	0	0	0	0	0	0	92	0	0	0	0	116	0	153	0	0	0	232	0	220	0	0	0	0	117	207	82	0	0	0	213	98	148	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;
11	7	0	16	151	0	17	4411	0	0	0	0	77	0	15	1433	0	5	0	15	221	65	73	6423	0	0	0	0	65	13	33	1972	0	0	0	9	0	129	39	2651	0	0	0	9	0	404	97	2803	0	3	0	6	0	140	28	1303	0	0	6	0	405	12	1689	0	19	9	0	501	49	0	15	9	52	0	852	49	0	0	26	102	0	442	4910	10	0	15	121	0	318	1142	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	9	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Aeromonadaceae;g__Aeromonas;
